Index,Data,Frequency,Real,Imaginary,Abs
157,-1360,15700,0,0,0
158,-1339,15800,0,0,0
159,-1305,15900,0,0,0
160,-1270,16000,0,0,0
161,-1244,16100,0,0,0
162,-1237,16200,0,0,0
163,-1247,16300,0,0,0
164,-1265,16400,0,0,0
165,-1272,16500,0,0,0
166,-1261,16600,0,0,0
167,-1245,16700,0,0,0
168,-1251,16800,0,0,0
169,-1291,16900,0,0,0
170,-1349,17000,0,0,0
171,-1404,17100,0,0,0
172,-1435,17200,0,0,0
173,-1436,17300,0,0,0
174,-1422,17400,0,0,0
175,-1418,17500,0,0,0
176,-1439,17600,0,0,0
177,-1481,17700,0,0,0
178,-1527,17800,0,0,0
179,-1562,17900,0,0,0
180,-1584,18000,0,0,0
181,-1600,18100,0,0,0
182,-1623,18200,0,0,0
183,-1655,18300,0,0,0
184,-1686,18400,0,0,0
185,-1712,18500,0,0,0
186,-1720,18600,0,0,0
187,-1703,18700,0,0,0
188,-1675,18800,0,0,0
189,-1657,18900,0,0,0
190,-1658,19000,0,0,0
191,-1674,19100,0,0,0
192,-1685,19200,0,0,0
193,-1668,19300,0,0,0
194,-1628,19400,0,0,0
195,-1581,19500,0,0,0
196,-1543,19600,0,0,0
197,-1527,19700,0,0,0
198,-1528,19800,0,0,0
199,-1525,19900,0,0,0
200,-1502,20000,0,0,0
201,-1464,20100,0,0,0
202,-1425,20200,0,0,0
203,-1395,20300,0,0,0
204,-1378,20400,0,0,0
205,-1370,20500,0,0,0
206,-1357,20600,0,0,0
207,-1330,20700,0,0,0
208,-1295,20800,0,0,0
209,-1262,20900,0,0,0
210,-1239,21000,0,0,0
211,-1238,21100,0,0,0
212,-1255,21200,0,0,0
213,-1272,21300,0,0,0
214,-1271,21400,0,0,0
215,-1254,21500,0,0,0
216,-1242,21600,0,0,0
217,-1261,21700,0,0,0
218,-1312,21800,0,0,0
219,-1373,21900,0,0,0
220,-1419,22000,0,0,0
221,-1439,22100,0,0,0
222,-1432,22200,0,0,0
223,-1418,22300,0,0,0
224,-1424,22400,0,0,0
225,-1455,22500,0,0,0
226,-1500,22600,0,0,0
227,-1543,22700,0,0,0
228,-1573,22800,0,0,0
229,-1590,22900,0,0,0
230,-1606,23000,0,0,0
231,-1633,23100,0,0,0
232,-1665,23200,0,0,0
233,-1697,23300,0,0,0
234,-1720,23400,0,0,0
235,-1720,23500,0,0,0
236,-1696,23600,0,0,0
237,-1668,23700,0,0,0
238,-1657,23800,0,0,0
239,-1666,23900,0,0,0
240,-1684,24000,0,0,0
241,-1686,24100,0,0,0
242,-1659,24200,0,0,0
243,-1613,24300,0,0,0
244,-1567,24400,0,0,0
245,-1536,24500,0,0,0
246,-1529,24600,0,0,0
247,-1532,24700,0,0,0
248,-1524,24800,0,0,0
249,-1493,24900,0,0,0
250,-1452,25000,0,0,0
251,-1416,25100,0,0,0
252,-1390,25200,0,0,0
253,-1377,25300,0,0,0
254,-1368,25400,0,0,0
255,-1350,25500,0,0,0
256,-1319,25600,0,0,0
257,-1284,25700,0,0,0
258,-1253,25800,0,0,0
259,-1237,25900,0,0,0
260,-1243,26000,0,0,0
261,-1260,26100,0,0,0
262,-1273,26200,0,0,0
263,-1269,26300,0,0,0
264,-1252,26400,0,0,0
265,-1246,26500,0,0,0
266,-1273,26600,0,0,0
267,-1329,26700,0,0,0
268,-1388,26800,0,0,0
269,-1429,26900,0,0,0
270,-1441,27000,0,0,0
271,-1430,27100,0,0,0
272,-1419,27200,0,0,0
273,-1430,27300,0,0,0
274,-1466,27400,0,0,0
275,-1513,27500,0,0,0
276,-1553,27600,0,0,0
277,-1581,27700,0,0,0
278,-1596,27800,0,0,0
279,-1615,27900,0,0,0
280,-1644,28000,0,0,0
281,-1677,28100,0,0,0
282,-1707,28200,0,0,0
283,-1723,28300,0,0,0
284,-1717,28400,0,0,0
285,-1691,28500,0,0,0
286,-1666,28600,0,0,0
287,-1660,28700,0,0,0
288,-1674,28800,0,0,0
289,-1690,28900,0,0,0
290,-1686,29000,0,0,0
291,-1651,29100,0,0,0
292,-1602,29200,0,0,0
293,-1559,29300,0,0,0
294,-1535,29400,0,0,0
295,-1531,29500,0,0,0
296,-1533,29600,0,0,0
297,-1521,29700,0,0,0
298,-1486,29800,0,0,0
299,-1444,29900,0,0,0
300,-1410,30000,0,0,0
301,-1387,30100,0,0,0
302,-1378,30200,0,0,0
303,-1368,30300,0,0,0
304,-1345,30400,0,0,0
305,-1311,30500,0,0,0
306,-1276,30600,0,0,0
307,-1250,30700,0,0,0
308,-1240,30800,0,0,0
309,-1250,30900,0,0,0
310,-1269,31000,0,0,0
311,-1278,31100,0,0,0
312,-1268,31200,0,0,0
313,-1250,31300,0,0,0
314,-1254,31400,0,0,0
315,-1291,31500,0,0,0
316,-1349,31600,0,0,0
317,-1405,31700,0,0,0
318,-1440,31800,0,0,0
319,-1443,31900,0,0,0
