Index,Data,Frequency,Real,Imaginary,Abs
778,-1732,24896,0,0,0
779,-1709,24928,0,0,0
780,-1675,24960,0,0,0
781,-1637,24992,0,0,0
782,-1606,25024,0,0,0
783,-1585,25056,0,0,0
784,-1574,25088,0,0,0
785,-1561,25120,0,0,0
786,-1543,25152,0,0,0
787,-1519,25184,0,0,0
788,-1495,25216,0,0,0
789,-1480,25248,0,0,0
790,-1477,25280,0,0,0
791,-1481,25312,0,0,0
792,-1482,25344,0,0,0
793,-1475,25376,0,0,0
794,-1466,25408,0,0,0
795,-1466,25440,0,0,0
796,-1486,25472,0,0,0
797,-1524,25504,0,0,0
798,-1565,25536,0,0,0
799,-1595,25568,0,0,0
800,-1610,25600,0,0,0
801,-1613,25632,0,0,0
802,-1613,25664,0,0,0
803,-1620,25696,0,0,0
804,-1642,25728,0,0,0
805,-1678,25760,0,0,0
806,-1715,25792,0,0,0
807,-1744,25824,0,0,0
808,-1766,25856,0,0,0
809,-1784,25888,0,0,0
810,-1806,25920,0,0,0
811,-1834,25952,0,0,0
812,-1862,25984,0,0,0
813,-1881,26016,0,0,0
814,-1882,26048,0,0,0
815,-1869,26080,0,0,0
816,-1853,26112,0,0,0
817,-1844,26144,0,0,0
818,-1844,26176,0,0,0
819,-1843,26208,0,0,0
820,-1835,26240,0,0,0
821,-1815,26272,0,0,0
822,-1791,26304,0,0,0
823,-1769,26336,0,0,0
824,-1753,26368,0,0,0
825,-1747,26400,0,0,0
826,-1740,26432,0,0,0
827,-1724,26464,0,0,0
828,-1699,26496,0,0,0
829,-1663,26528,0,0,0
830,-1626,26560,0,0,0
831,-1598,26592,0,0,0
832,-1582,26624,0,0,0
833,-1570,26656,0,0,0
834,-1557,26688,0,0,0
835,-1536,26720,0,0,0
836,-1509,26752,0,0,0
837,-1488,26784,0,0,0
838,-1478,26816,0,0,0
839,-1478,26848,0,0,0
840,-1482,26880,0,0,0
841,-1481,26912,0,0,0
842,-1473,26944,0,0,0
843,-1466,26976,0,0,0
844,-1471,27008,0,0,0
845,-1498,27040,0,0,0
846,-1538,27072,0,0,0
847,-1577,27104,0,0,0
848,-1603,27136,0,0,0
849,-1611,27168,0,0,0
850,-1610,27200,0,0,0
851,-1612,27232,0,0,0
852,-1624,27264,0,0,0
853,-1652,27296,0,0,0
854,-1692,27328,0,0,0
855,-1728,27360,0,0,0
856,-1754,27392,0,0,0
857,-1773,27424,0,0,0
858,-1790,27456,0,0,0
859,-1812,27488,0,0,0
860,-1841,27520,0,0,0
861,-1869,27552,0,0,0
862,-1884,27584,0,0,0
863,-1881,27616,0,0,0
864,-1866,27648,0,0,0
865,-1850,27680,0,0,0
866,-1845,27712,0,0,0
867,-1844,27744,0,0,0
868,-1843,27776,0,0,0
869,-1833,27808,0,0,0
870,-1811,27840,0,0,0
871,-1787,27872,0,0,0
872,-1766,27904,0,0,0
873,-1753,27936,0,0,0
874,-1747,27968,0,0,0
875,-1738,28000,0,0,0
876,-1720,28032,0,0,0
877,-1691,28064,0,0,0
878,-1654,28096,0,0,0
879,-1619,28128,0,0,0
880,-1595,28160,0,0,0
881,-1580,28192,0,0,0
882,-1569,28224,0,0,0
883,-1553,28256,0,0,0
884,-1530,28288,0,0,0
885,-1504,28320,0,0,0
886,-1485,28352,0,0,0
887,-1478,28384,0,0,0
888,-1479,28416,0,0,0
889,-1482,28448,0,0,0
890,-1478,28480,0,0,0
891,-1470,28512,0,0,0
892,-1466,28544,0,0,0
893,-1477,28576,0,0,0
894,-1510,28608,0,0,0
895,-1551,28640,0,0,0
896,-1586,28672,0,0,0
897,-1605,28704,0,0,0
898,-1610,28736,0,0,0
899,-1611,28768,0,0,0
900,-1616,28800,0,0,0
901,-1634,28832,0,0,0
902,-1666,28864,0,0,0
903,-1704,28896,0,0,0
904,-1737,28928,0,0,0
905,-1761,28960,0,0,0
906,-1780,28992,0,0,0
907,-1799,29024,0,0,0
908,-1824,29056,0,0,0
909,-1853,29088,0,0,0
910,-1877,29120,0,0,0
911,-1885,29152,0,0,0
912,-1876,29184,0,0,0
913,-1860,29216,0,0,0
