50,254786,-673.0078125,,-0.6730078125,-2.34997976864995,,,
51,255045,-414.0078125,,-0.4140078125,-1.33207239868724,,,
52,255866,406.9921875,,0.4069921875,1.28290749164004,,,
53,256141,681.9921875,,0.6819921875,2.25364341878612,,,
54,255482,22.9921875,,0.0229921875,0.0677711626069318,,,
55,254793,-666.0078125,,-0.6660078125,-2.10907517884029,,,
56,255043,-416.0078125,,-0.4160078125,-1.21938488503658,,,
57,255854,394.9921875,,0.3949921875,1.13379565384446,,,
58,256138,678.9921875,,0.6789921875,2.0481292686426,,,
59,255493,33.9921875,,0.0339921875,0.0917130010455705,,,
60,254791,-668.0078125,,-0.6680078125,-1.94043946296431,,,
61,255021,-438.0078125,,-0.4380078125,-1.18291624169521,,,
62,255837,377.9921875,,0.3779921875,0.995043434692062,,,
63,256140,680.9921875,,0.6809921875,1.89247022971361,,,
64,255504,44.9921875,,0.0449921875,0.111924174242265,,,
65,254797,-662.0078125,,-0.6620078125,-1.77150343340849,,,
66,255011,-448.0078125,,-0.4480078125,-1.12019945012413,,,
67,255818,358.9921875,,0.3589921875,0.872235311237352,,,
68,256132,672.9921875,,0.6729921875,1.72787685695602,,,
69,255511,51.9921875,,0.0519921875,0.119978931119671,,,
70,254794,-665.0078125,,-0.6650078125,-1.65408431546672,,,
71,254994,-465.0078125,,-0.4650078125,-1.08414427472387,,,
72,255812,352.9921875,,0.3529921875,0.79747068939998,,,
73,256146,686.9921875,,0.6869921875,1.65115995127761,,,
74,255533,73.9921875,,0.0739921875,0.159283708746529,,,
75,254813,-646.0078125,,-0.6460078125,-1.49041777432522,,,
76,255002,-457.0078125,,-0.4570078125,-0.993939876247577,,,
77,255816,356.9921875,,0.3569921875,0.754530679962438,,,
78,256159,699.9921875,,0.6999921875,1.58213594039194,,,
79,255550,90.9921875,,0.0909921875,0.183568546740911,,,
80,254818,-641.0078125,,-0.6410078125,-1.38427120322892,,,
81,254996,-463.0078125,,-0.4630078125,-0.945863069519748,,,
82,255811,351.9921875,,0.3519921875,0.698144129684463,,,
83,256163,703.9921875,,0.7039921875,1.49759644610827,,,
84,255559,99.9921875,,0.0999921875,0.189772506584771,,,
85,254822,-637.0078125,,-0.6370078125,-1.29310652762382,,,
86,254985,-474.0078125,,-0.4740078125,-0.913913709320369,,,
87,255793,333.9921875,,0.3339921875,0.622965039696656,,,
88,256156,696.9921875,,0.6969921875,1.39476585090284,,,
89,255564,104.9921875,,0.1049921875,0.188099764323483,,,
90,254820,-639.0078125,,-0.6390078125,-1.22586031799768,,,
91,254972,-487.0078125,,-0.4870078125,-0.889624626796771,,,
92,255784,324.9921875,,0.3249921875,0.57261780409784,,,
93,256156,696.9921875,,0.6969921875,1.31977843956397,,,
94,255575,115.9921875,,0.1159921875,0.196833812117829,,,
95,254834,-625.0078125,,-0.6250078125,-1.13107487931284,,,
96,254972,-487.0078125,,-0.4870078125,-0.843290010817772,,,
97,255769,309.9921875,,0.3099921875,0.517146611513527,,,
98,256158,698.9921875,,0.6989921875,1.25697853978135,,,
99,255593,133.9921875,,0.1339921875,0.21605911961642,,,
100,254842,-617.0078125,,-0.6170078125,-1.05827657838627,,,
101,254964,-495.0078125,,-0.4950078125,-0.816013902743543,,,
102,255761,301.9921875,,0.3019921875,0.478684582963926,,,
103,256157,697.9921875,,0.6979921875,1.19380091877071,,,
104,255602,142.9921875,,0.1429921875,0.219578751340583,,,
105,254843,-616.0078125,,-0.6160078125,-1.00595730925242,,,
106,254948,-511.0078125,,-0.5110078125,-0.805319260185468,,,
107,255751,291.9921875,,0.2919921875,0.440738917144763,,,
108,256162,702.9921875,,0.7029921875,1.14885708140883,,,
109,255616,156.9921875,,0.1569921875,0.230182337323867,,,
110,254852,-607.0078125,,-0.6070078125,-0.943774277062156,,,
111,254946,-513.0078125,,-0.5130078125,-0.77238206032299,,,
112,255742,282.9921875,,0.2829921875,0.407710051642413,,,
113,256161,701.9921875,,0.7019921875,1.09604367775914,,,
114,255622,162.9921875,,0.1629921875,0.228572523657644,,,
115,254852,-607.0078125,,-0.6070078125,-0.902740612842062,,,
116,254939,-520.0078125,,-0.5200078125,-0.750305927827263,,,
117,255730,270.9921875,,0.2709921875,0.373298108054609,,,
118,256156,696.9921875,,0.6969921875,1.04016436338517,,,
119,255632,172.9921875,,0.1729921875,0.232535876606849,,,
120,254862,-597.0078125,,-0.5970078125,-0.848516139794329,,,
121,254933,-526.0078125,,-0.5260078125,-0.728560916044305,,,
122,255717,257.9921875,,0.2579921875,0.340413454959976,,,
123,256161,701.9921875,,0.7019921875,1.0069344356649,,,
124,255651,191.9921875,,0.1919921875,0.247963012197689,,,
125,254875,-584.0078125,,-0.5840078125,-0.794065053328205,,,
126,254931,-528.0078125,,-0.5280078125,-0.702622339227792,,,
127,255500,40.9921875,,0.0409921875,0.0513853369543412,,,
128,255500,40.9921875,,0.0409921875,0.0509838890093854,,,
