Index,Data,Frequency,Real,Imaginary,Abs
566,-1796,18112,-34.5836,3.99237,34.8133
567,-1820,18144,-19.3173,-21.6002,28.978
568,-1851,18176,-34.5122,6.12653,35.0518
569,-1876,18208,-20.3281,5.32916,21.0151
570,-1885,18240,-18.5901,-0.981628,18.616
571,-1877,18272,-8.68115,-0.998901,8.73843
572,-1860,18304,-27.0989,3.81683,27.3664
573,-1846,18336,-38.875,-10.3727,40.235
574,-1842,18368,-34.8097,7.66626,35.6439
575,-1844,18400,-44.1952,-5.82892,44.5779
576,-1844,18432,-20.7041,-4.75012,21.242
577,-1830,18464,-33.5024,-11.3819,35.3831
578,-1804,18496,-14.6992,-1.76654,14.805
579,-1779,18528,-29.3717,-5.62598,29.9057
580,-1761,18560,-17.5614,-3.2204,17.8542
581,-1750,18592,-19.9396,-0.173157,19.9403
582,-1746,18624,-30.4442,12.8092,33.0292
583,-1737,18656,-39.2897,3.59552,39.4538
584,-1717,18688,-27.2511,-16.0959,31.6497
585,-1683,18720,-13.0865,5.1134,14.0501
586,-1644,18752,-15.0092,-4.68738,15.7241
587,-1612,18784,-41.3344,-16.6204,44.5507
588,-1590,18816,-26.1077,2.08044,26.1904
589,-1577,18848,-32.9432,-39.5394,51.4647
590,-1566,18880,-12.6212,21.54,24.9653
591,-1549,18912,-19.6096,-18.2109,26.7615
592,-1524,18944,-24.3655,6.49072,25.2152
593,-1498,18976,-15.9265,12.6358,20.3302
594,-1481,19008,-29.2094,-6.41443,29.9054
595,-1476,19040,-35.2739,-1.3197,35.2986
596,-1481,19072,-10.8569,-8.84509,14.0039
597,-1483,19104,-36.2457,1.23907,36.2669
598,-1476,19136,-29.8243,-2.86334,29.9615
599,-1466,19168,-19.951,-4.8158,20.524
600,-1463,19200,-26.5647,-1.48468,26.6062
601,-1478,19232,-25.6176,-10.7896,27.797
602,-1514,19264,-27.739,-3.59515,27.971
603,-1556,19296,-20.911,2.82965,21.1016
604,-1590,19328,-31.4326,-14.3843,34.5676
605,-1607,19360,-32.9293,-6.3501,33.536
606,-1611,19392,-22.6658,-10.2761,24.8865
607,-1611,19424,-11.9717,-5.14197,13.0292
608,-1617,19456,-35.5106,-15.2554,38.6488
609,-1638,19488,-15.8212,-0.0587158,15.8213
610,-1673,19520,-66.5078,31.21,73.4667
611,-1711,19552,-49.5934,-19.1348,53.1568
612,-1742,19584,-68.738,-8.01697,69.204
613,-1764,19616,-39.3965,7.98438,40.1974
614,-1783,19648,-41.3741,-6.40051,41.8663
615,-1803,19680,-15.8375,3.12427,16.1427
616,-1829,19712,-34.7352,4.52136,35.0283
617,-1860,19744,-17.0369,-11.3408,20.4663
618,-1880,19776,-30.6641,-2.29761,30.75
619,-1884,19808,-30.2845,7.99988,31.3233
620,-1875,19840,-24.1821,7.73694,25.3897
621,-1859,19872,-16.7019,-25.6124,30.577
622,-1848,19904,-33.5504,-10.7023,35.216
623,-1846,19936,-23.7893,8.85669,25.3845
624,-1847,19968,-29.5938,-8.27405,30.7286
625,-1841,20000,-36.203,-4.99646,36.5462
626,-1822,20032,-31.4833,-7.30701,32.3201
627,-1797,20064,-23.6918,-6.30396,24.5161
628,-1776,20096,-24.1869,1.55273,24.2367
629,-1759,20128,-36.464,7.28613,37.1848
630,-1751,20160,-5.17737,5.57703,7.60975
631,-1746,20192,-28.3783,20.0399,34.7408
632,-1733,20224,-37.9313,-9.86597,39.1934
633,-1708,20256,-37.2886,13.6458,39.707
634,-1672,20288,-31.736,-7.81091,32.683
635,-1635,20320,-50.1315,-26.1232,56.5295
636,-1606,20352,-28.8086,16.1136,33.0089
637,-1587,20384,-29.4919,-16.0081,33.5564
638,-1575,20416,-24.5153,-10.7487,26.7681
639,-1561,20448,-52.7156,-15.1421,54.8472
640,-1541,20480,-8.60278,-12.2552,14.9733
641,-1515,20512,-38.8102,-11.3989,40.4495
642,-1493,20544,-33.5685,-2.73315,33.6796
643,-1481,20576,-50.9515,-9.58765,51.8458
644,-1479,20608,-12.4877,-2.60303,12.7561
645,-1483,20640,-34.44,-11.0935,36.1826
646,-1481,20672,-22.2543,1.98608,22.3428
647,-1472,20704,-13.2643,-5.34155,14.2995
648,-1463,20736,-20.9998,-10.2189,23.3541
649,-1465,20768,-24.6127,-14.5228,28.5779
650,-1489,20800,-38.2352,9.87756,39.4904
651,-1529,20832,-51.777,-104.635,116.745
652,-1569,20864,-30.4011,-18.3307,35.4999
653,-1598,20896,-26.675,-15.7743,30.9901
654,-1611,20928,-16.0322,12.106,20.0894
655,-1613,20960,-44.7985,-8.33826,45.5678
656,-1613,20992,-33.9495,-4.43494,34.2379
657,-1622,21024,-40.0011,-1.70422,40.0374
658,-1647,21056,-43.8738,8.08813,44.6131
659,-1684,21088,-23.6119,-10.7404,25.9399
660,-1720,21120,-20.991,-3.94617,21.3587
661,-1748,21152,-37.8111,0.314819,37.8124
662,-1769,21184,-51.2862,8.74377,52.0262
663,-1788,21216,-37.5684,-11.9907,39.4355
664,-1810,21248,-30.9138,3.5531,31.1173
665,-1837,21280,-26.6612,-8.41479,27.9576
666,-1865,21312,-44.1661,-1.91248,44.2075
667,-1882,21344,-22.333,-11.3132,25.035
668,-1881,21376,-34.1828,-8.64343,35.2587
669,-1867,21408,-6.53241,-7.24451,9.75476
670,-1850,21440,-28.071,-8.49939,29.3296
671,-1843,21472,-42.5624,-13.1356,44.5432
672,-1843,21504,-35.1732,4.35645,35.4419
673,-1843,21536,-41.8727,-4.98376,42.1683
674,-1833,21568,-26.7125,-16.0151,31.1455
675,-1812,21600,-43.8098,-14.2982,46.084
676,-1787,21632,-27.562,20.5547,34.3825
677,-1766,21664,-9.61658,-13.1659,16.304
678,-1751,21696,-55.7992,-18.8738,58.9048
679,-1745,21728,-57.6367,-0.416626,57.6382
680,-1738,21760,-34.2349,-3.24548,34.3884
681,-1722,21792,-41.5561,-1.69873,41.5908
682,-1694,21824,-34.699,-2.68567,34.8028
683,-1656,21856,-46.0614,23.1624,51.5572
684,-1621,21888,-25.481,-3.68445,25.746
685,-1595,21920,-45.9656,1.60339,45.9936
686,-1580,21952,-23.5618,-14.3363,27.5806
687,-1570,21984,-36.8311,-9.71545,38.0909
688,-1554,22016,-21.2241,2.7356,21.3997
689,-1532,22048,-15.6957,4.32947,16.2818
690,-1506,22080,-54.0953,12.6594,55.5568
691,-1486,22112,-12.3803,-8.15381,14.8242
692,-1477,22144,-54.2189,-53.1841,75.9489
693,-1477,22176,-33.7275,-8.83875,34.8665
694,-1480,22208,-43.8217,-18.1134,47.4176
695,-1478,22240,-49.2538,-3.74756,49.3961
696,-1470,22272,-40.3967,14.9492,43.0741
697,-1463,22304,-45.8587,-21.8158,50.7834
698,-1470,22336,-52.2811,-4.68958,52.491
699,-1498,22368,-22.5968,-11.6554,25.4256
700,-1540,22400,-33.1367,-18.4664,37.9348
701,-1578,22432,-17.4706,-5.93152,18.4501
702,-1603,22464,-24.4719,0.299072,24.4737
703,-1611,22496,-27.5495,-9.80859,29.2435
704,-1611,22528,-33.8614,-9.23938,35.0993
705,-1613,22560,-35.102,-32.5952,47.9019
706,-1626,22592,-28.6104,-13.7142,31.7276
707,-1655,22624,-43.7951,2.88123,43.8898
708,-1692,22656,-54.1304,-16.818,56.6828
709,-1727,22688,-51.8185,-0.785889,51.8245
710,-1755,22720,-38.3984,-10.8264,39.8955
711,-1774,22752,-16.1013,-25.7765,30.3921
712,-1793,22784,-61.8936,49.7844,79.4312
713,-1816,22816,-10.87,-66.4896,67.3723
714,-1845,22848,-40.6947,-17.4509,44.2786
715,-1871,22880,-42.7631,-20.2448,47.3131
716,-1883,22912,-18.7549,6.9281,19.9936
717,-1878,22944,-48.9562,-26.4928,55.6649
718,-1862,22976,-43.1335,-4.32703,43.35
719,-1848,23008,-25.8451,-11.6813,28.3623
720,-1842,23040,-33.5142,-10.3489,35.0756
721,-1842,23072,-54.8366,-22.1777,59.1515
722,-1841,23104,-38.0267,6.74744,38.6207
723,-1828,23136,-35.7841,-9.98938,37.1522
724,-1806,23168,-60.7275,-21.7219,64.4955
725,-1781,23200,-46.7926,6.12891,47.1923
726,-1762,23232,-46.2995,-24.8604,52.5517
727,-1751,23264,-38.3446,-13.1625,40.5409
728,-1746,23296,-56.1384,-11.6956,57.3437
729,-1736,23328,-45.7341,-15.7188,48.36
730,-1715,23360,-27.0877,2.53284,27.2059
731,-1685,23392,-74.8004,-22.8593,78.2154
732,-1647,23424,-40.1265,-45.5931,60.7361
733,-1614,23456,-157.276,-4.51941,157.341
734,-1591,23488,-14.6945,-25.8876,29.7674
735,-1578,23520,-43.4779,-27.6221,51.5102
736,-1567,23552,-63.5265,-4.10706,63.6591
737,-1549,23584,-34.4664,-15.3824,37.7432
738,-1523,23616,-51.6973,1.6864,51.7248
739,-1498,23648,-37.3253,-11.4617,39.0454
740,-1480,23680,-62.9963,-1.61548,63.017
741,-1474,23712,-35.1751,4.55835,35.4693
742,-1478,23744,-39.8738,-13.925,42.2354
743,-1481,23776,-44.7963,-25.2319,51.4136
744,-1476,23808,-60.6729,-16.9222,62.9886
745,-1467,23840,-55.1353,-3.90112,55.2731
746,-1464,23872,-34.4107,-1.94299,34.4655
747,-1477,23904,-40.8522,-3.14307,40.9729
748,-1512,23936,-43.7104,-37.0697,57.3128
749,-1554,23968,-28.7886,0.939941,28.8039
750,-1588,24000,-63.1568,-13.5844,64.6012
751,-1607,24032,-32.7232,0.177368,32.7237
752,-1610,24064,-56.8591,9.89343,57.7134
753,-1610,24096,-85.8097,19.1364,87.9176
754,-1615,24128,-42.8466,-78.1826,89.1535
755,-1634,24160,-29.246,-26.5419,39.4943
756,-1667,24192,-15.3662,-31.5416,35.0855
757,-1706,24224,-63.4282,-9.74353,64.1722
758,-1738,24256,-52.797,-8.41638,53.4637
759,-1762,24288,-54.9709,-13.0901,56.508
760,-1781,24320,-50.4655,-27.5317,57.4871
761,-1799,24352,-41.3923,-7.67676,42.0981
762,-1824,24384,-62.1566,-20.8665,65.5656
763,-1854,24416,-59.7613,-22.674,63.9181
764,-1877,24448,-47.1297,-18.1667,50.5098
765,-1884,24480,-58.0668,-17.5916,60.673
766,-1874,24512,-52.6689,-31.6072,61.4249
767,-1857,24544,-46.7147,-24.1162,52.5724
768,-1846,24576,-72.4039,-6.87439,72.7295
769,-1844,24608,-44.0568,-24.6514,50.4846
770,-1846,24640,-65.2768,-36.5685,74.8219
771,-1842,24672,-72.8234,-9.48792,73.4389
772,-1825,24704,-81.8286,-32.8372,88.1714
773,-1800,24736,-62.6124,8.76428,63.2228
774,-1775,24768,-148.349,-114.134,187.174
775,-1756,24800,-44.3872,-6.79785,44.9047
776,-1748,24832,-52.3696,0.610474,52.3732
777,-1744,24864,-57.4873,-9.14197,58.2097
778,-1732,24896,-36.517,-19.0812,41.2017
779,-1709,24928,-57.9265,-11.968,59.1499
780,-1675,24960,-77.9744,-47.1394,91.116
781,-1637,24992,-22.6151,-22.5397,31.9293
782,-1606,25024,-43.0107,-4.94751,43.2943
783,-1585,25056,-42.0211,-5.27563,42.351
784,-1574,25088,-51.9237,-41.8317,66.678
785,-1561,25120,-30.8225,-14.7296,34.1612
786,-1543,25152,-42.9824,-31.7317,53.4265
787,-1519,25184,-58.8205,-17.3252,61.3189
788,-1495,25216,-61.5349,-13.2832,62.9523
789,-1480,25248,-80.2785,-35.2324,87.6696
790,-1477,25280,-85.2621,-46.8834,97.302
791,-1481,25312,-60.3969,-4.5741,60.5698
792,-1482,25344,-72.4187,-24.7515,76.5317
793,-1475,25376,-55.0492,-35.3041,65.3972
794,-1466,25408,-54.4069,-75.6456,93.1792
795,-1466,25440,-44.7324,100.814,110.292
796,-1486,25472,-71.1296,5.79858,71.3656
797,-1524,25504,-52.1272,8.71301,52.8503
798,-1565,25536,-49.0966,-0.174561,49.0969
799,-1595,25568,-55.6316,-11.3138,56.7704
800,-1610,25600,-51.8248,-26.0187,57.9895
801,-1613,25632,-41.0891,-7.98499,41.8578
802,-1613,25664,-77.5076,-13.339,78.6471
803,-1620,25696,-64.4989,-30.8986,71.518
804,-1642,25728,-64.5567,-4.85461,64.739
805,-1678,25760,-75.3561,-18.74,77.6513
806,-1715,25792,-67.463,17.0071,69.5736
807,-1744,25824,-73.7144,-13.1497,74.8781
808,-1766,25856,-56.2575,9.58105,57.0675
809,-1784,25888,-91.2372,-40.9373,100
810,-1806,25920,-50.9615,-16.7423,53.6413
811,-1834,25952,-51.6465,-1.8761,51.6806
812,-1862,25984,-37.7045,-28.1257,47.0392
813,-1881,26016,-54.9099,-50.6078,74.6742
814,-1882,26048,12.1135,-60.9602,62.1521
815,-1869,26080,429.111,-233.485,488.519
816,-1853,26112,-237.183,35.6263,239.843
817,-1844,26144,-155.165,29.6769,157.977
818,-1844,26176,-135.401,7.50684,135.608
819,-1843,26208,-135.19,-5.02649,135.283
820,-1835,26240,-143.248,13.2671,143.861
821,-1815,26272,-128.386,-22.1188,130.278
822,-1791,26304,-118.279,-10.5453,118.748
823,-1769,26336,-128.727,-11.8755,129.273
824,-1753,26368,-112.933,17.4165,114.268
825,-1747,26400,-126.436,-8.98914,126.755
826,-1740,26432,-127.466,-12.5854,128.086
827,-1724,26464,-101.682,-16.2251,102.968
828,-1699,26496,-127.694,-14.5338,128.518
829,-1663,26528,-155.503,-21.7678,157.019
830,-1626,26560,-142.077,-12.5911,142.633
831,-1598,26592,-143.762,-19.4244,145.069
832,-1582,26624,-114.879,-19.277,116.485
833,-1570,26656,-119.846,-11.3773,120.385
834,-1557,26688,-170.558,-19.1285,171.627
835,-1536,26720,-165.345,-5.61499,165.441
836,-1509,26752,-116.321,6.96082,116.529
837,-1488,26784,-140.998,-13.6241,141.654
838,-1478,26816,-158.009,-43.5691,163.906
839,-1478,26848,-161.512,-14.5873,162.17
840,-1482,26880,-176.736,-20.7303,177.948
841,-1481,26912,-209.792,-1.11768,209.795
842,-1473,26944,-179.719,-40.2777,184.177
843,-1466,26976,-212.902,-34.1134,215.618
844,-1471,27008,-243.069,-22.3356,244.093
845,-1498,27040,-190.989,-20.6212,192.099
846,-1538,27072,-288.61,-45.6691,292.201
847,-1577,27104,-260.323,4.73706,260.366
848,-1603,27136,-304.414,-14.6278,304.765
849,-1611,27168,-288.785,-35.1271,290.914
850,-1610,27200,-319.47,-43.5803,322.428
851,-1612,27232,-421.462,-27.079,422.331
852,-1624,27264,-525.869,-57.9686,529.055
853,-1652,27296,-596.683,-22.1593,597.095
854,-1692,27328,-954.991,-58.4951,956.781
855,-1728,27360,-1436.74,-186.191,1448.75
856,-1754,27392,-6913.14,-397.737,6924.57
857,-1773,27424,2349.79,169.914,2355.93
858,-1790,27456,989.395,63.7631,991.448
859,-1812,27488,507.439,-22.426,507.935
860,-1841,27520,421.356,76.0656,428.167
861,-1869,27552,346.096,-75.205,354.172
862,-1884,27584,342.323,-13.5051,342.59
863,-1881,27616,221.943,-148.012,266.77
864,-1866,27648,92.0142,-92.3751,130.383
865,-1850,27680,9.63794,25.7654,27.509
866,-1845,27712,73.8264,-2.31079,73.8626
867,-1844,27744,23.9678,137.016,139.097
868,-1843,27776,3.04187,50.0563,50.1486
869,-1833,27808,25.1254,-85.7094,89.3162
870,-1811,27840,-43.9996,-89.95,100.135
871,-1787,27872,33.2629,-25.4622,41.8897
872,-1766,27904,42.9426,-11.0106,44.3317
873,-1753,27936,47.7231,-24.1688,53.4942
874,-1747,27968,-22.8253,5.70825,23.5283
875,-1738,28000,-57.3008,161.394,171.264
876,-1720,28032,-139.429,134.123,193.467
877,-1691,28064,759.12,-1169.63,1394.38
878,-1654,28096,126.91,-141.383,189.987
879,-1619,28128,61.0714,-222.39,230.623
880,-1595,28160,-18.4309,-143.048,144.23
881,-1580,28192,-10.2262,-75.9697,76.6549
882,-1569,28224,-66.0938,-138.58,153.534
883,-1553,28256,-88.3009,-147.462,171.878
884,-1530,28288,-27.1947,-153.069,155.466
885,-1504,28320,-42.4091,-194.91,199.47
886,-1485,28352,-77.3782,-136.443,156.857
887,-1478,28384,-50.2831,-122.145,132.09
888,-1479,28416,-33.927,-142.11,146.104
889,-1482,28448,-45.4052,-146.481,153.357
890,-1478,28480,-63.6106,-172.448,183.806
891,-1470,28512,-88.3182,-228.001,244.509
892,-1466,28544,-82.9285,-234.601,248.827
893,-1477,28576,-83.5898,-263.212,276.166
894,-1510,28608,-148.885,-327.808,360.034
895,-1551,28640,-160.251,-428.536,457.519
896,-1586,28672,-250.612,-773.616,813.197
897,-1605,28704,-710.577,-2906.21,2991.82
898,-1610,28736,203.15,1359.89,1374.98
899,-1611,28768,53.7134,490.412,493.345
900,-1616,28800,30.3235,254.564,256.364
901,-1634,28832,-18.0059,188.14,189
902,-1666,28864,-81.5756,134.554,157.351
903,-1704,28896,-89.2993,133.442,160.565
904,-1737,28928,-125.227,141.123,188.673
905,-1761,28960,-164.596,86.2291,185.815
906,-1780,28992,-90.6801,0.158508,90.6802
907,-1799,29024,-115.372,58.1468,129.196
908,-1824,29056,-110.876,25.5188,113.774
909,-1853,29088,-144.786,-20.9882,146.299
910,-1877,29120,-167.972,-49.3989,175.086
911,-1885,29152,-91.8109,-62.0206,110.796
912,-1876,29184,-124.799,-55.9162,136.753
913,-1860,29216,-232.674,-2.50287,232.688
914,-1849,29248,-118.239,-147.61,189.127
915,-1848,29280,-271.702,-178.394,325.033
916,-1849,29312,-462.952,-271.986,536.937
917,-1845,29344,-623.685,-524.252,814.754
918,-1829,29376,3160.8,3812.06,4952.01
919,-1802,29408,120.772,440.799,457.045
920,-1777,29440,104.717,262.46,282.579
921,-1759,29472,18.0026,177.249,178.161
922,-1751,29504,4.44031,75.9763,76.106
923,-1748,29536,-61.405,95.2831,113.355
924,-1738,29568,-90.3495,64.0281,110.737
925,-1716,29600,-74.309,11.4706,75.1891
926,-1681,29632,-120.684,-56.8636,133.41
927,-1641,29664,-115.126,-76.3224,138.127
928,-1609,29696,-136.562,12.7039,137.152
929,-1588,29728,-136.246,-70.0201,153.186
930,-1577,29760,-137.316,-92.7013,165.678
931,-1566,29792,-131.925,-200.82,240.277
932,-1549,29824,-108.051,-124.766,165.05
933,-1523,29856,-132.195,-239.195,273.295
934,-1498,29888,-82.3492,-260.362,273.075
935,-1481,29920,-33.4364,-396.97,398.376
936,-1477,29952,44.1168,-586.577,588.234
937,-1482,29984,292.373,-1174.18,1210.03
938,-1485,30016,1768.9,-4071.13,4438.82
939,-1478,30048,-1691.29,2886.74,3345.7
940,-1469,30080,-887.631,1130.35,1437.21
941,-1468,30112,-707.481,730.169,1016.7
942,-1486,30144,-597.377,550.102,812.079
943,-1522,30176,-600.995,482.286,770.581
944,-1563,30208,-543.715,405.974,678.557
945,-1595,30240,-584.858,332.321,672.679
946,-1611,30272,-559.848,335.955,652.913
947,-1614,30304,-588.803,333.943,676.909
948,-1614,30336,-596.019,267.341,653.231
949,-1621,30368,-636.887,225.417,675.602
950,-1642,30400,-628.623,261.885,680.992
951,-1677,30432,-693.619,253.633,738.537
952,-1714,30464,-681.992,235.807,721.608
953,-1745,30496,-730.888,218.838,762.947
954,-1766,30528,-740.061,270.423,787.92
955,-1785,30560,-785.502,257.158,826.525
956,-1806,30592,-845.012,241.165,878.752
957,-1833,30624,-875.057,245.749,908.91
958,-1862,30656,-744.678,369.395,831.263
959,-1882,30688,-2240.31,-2040.53,3030.3
960,-1884,30720,-1057.63,124.611,1064.95
961,-1872,30752,-1268.41,69.773,1270.33
962,-1855,30784,-1300.61,119.123,1306.05
963,-1845,30816,-1364.42,170.403,1375.02
964,-1845,30848,-1416.77,122.251,1422.03
965,-1846,30880,-1633.12,150.424,1640.03
966,-1839,30912,-1710.68,221.333,1724.93
967,-1821,30944,-1939.23,169.605,1946.63
968,-1794,30976,-2156.93,191.265,2165.39
969,-1771,31008,-2330.82,221.059,2341.28
970,-1756,31040,-2607.47,252.962,2619.71
971,-1749,31072,-2987.86,240.42,2997.51
972,-1744,31104,-3340.42,231.028,3348.4
973,-1731,31136,-4144.02,414.366,4164.69
974,-1706,31168,-4889.39,368.022,4903.22
975,-1669,31200,-6210.99,427.382,6225.67
976,-1631,31232,-8153.12,613.627,8176.18
977,-1602,31264,-11622.8,647.666,11640.8
978,-1585,31296,-20098.8,1273.15,20139.1
979,-1573,31328,-64621.8,3808.37,64733.9
980,-1559,31360,58003.5,-3041.39,58083.2
981,-1539,31392,20624,-1076.75,20652.1
982,-1513,31424,12913.7,-580.153,12926.7
983,-1491,31456,9468.27,-517.531,9482.4
984,-1479,31488,7482.53,-361.085,7491.24
985,-1478,31520,6428.44,-156.473,6430.34
986,-1482,31552,5492.78,-285.057,5500.17
987,-1482,31584,4865.62,-141.296,4867.67
988,-1473,31616,4658.43,-153.299,4660.95
989,-1464,31648,4239.19,-35.237,4239.34
990,-1467,31680,3988.4,-417.031,4010.14
991,-1491,31712,3557.89,99.5306,3559.28
992,-1532,31744,3482.87,-268.89,3493.23
993,-1572,31776,3389.1,-90.3214,3390.3
994,-1599,31808,3188.46,50.4608,3188.86
995,-1609,31840,3220.59,124.797,3223
996,-1610,31872,3029.75,-30.8855,3029.91
997,-1612,31904,2998.43,312.018,3014.62
998,-1624,31936,2596.96,526.861,2649.86
999,-1650,31968,3519.3,-44.9774,3519.59
